1000 8433
145 825 0.06596
145 830 0.01235
145 874 0.01822
145 886 0.05231
145 894 0.06098
145 905 0.03856
144 211 0.06183
144 249 0.04205
144 313 0.06667
144 322 0.04697
144 424 0.05404
144 432 0.04649
144 493 0.03981
144 497 0.04945
144 543 0.00960
144 634 0.06768
144 701 0.05322
144 706 0.04068
144 766 0.03886
144 833 0.01155
144 888 0.01834
144 890 0.05860
144 959 0.00623
143 154 0.01943
143 203 0.07044
143 219 0.06095
143 253 0.07200
143 346 0.04961
143 455 0.06378
143 457 0.07374
143 487 0.03564
143 488 0.06662
143 511 0.06911
143 577 0.04056
143 610 0.03570
143 643 0.02030
143 672 0.04125
143 751 0.05998
143 776 0.06616
143 784 0.02824
143 808 0.06042
143 870 0.07215
143 906 0.02236
143 919 0.05909
143 929 0.05574
143 949 0.00884
142 246 0.00804
142 289 0.04425
142 309 0.02807
142 395 0.04259
142 448 0.03657
142 544 0.02400
142 605 0.04306
142 618 0.02789
142 657 0.05246
142 680 0.07233
142 853 0.03162
142 878 0.05960
142 920 0.01947
141 156 0.02773
141 221 0.03524
141 281 0.06698
141 392 0.05178
141 422 0.05749
141 429 0.05301
141 508 0.04694
141 523 0.07308
141 570 0.00739
141 646 0.04103
141 668 0.05265
141 730 0.05879
141 885 0.05714
141 936 0.07326
141 937 0.04297
141 965 0.04308
140 157 0.06224
140 216 0.05848
140 323 0.07014
140 434 0.06430
140 566 0.05667
140 606 0.06680
140 653 0.03397
140 702 0.06025
140 836 0.07458
140 879 0.05031
140 984 0.06883
139 186 0.06548
139 200 0.05456
139 311 0.06559
139 334 0.04624
139 417 0.06762
139 616 0.06702
139 622 0.05222
139 644 0.01708
139 699 0.04975
139 743 0.04806
139 774 0.06971
139 792 0.03871
139 893 0.01252
138 170 0.07252
138 263 0.05506
138 403 0.01408
138 438 0.03401
138 476 0.06668
138 527 0.06589
138 551 0.06731
138 684 0.03966
138 712 0.06018
138 744 0.06566
138 795 0.03640
138 865 0.04856
138 916 0.04198
138 950 0.01787
137 147 0.04061
137 273 0.07202
137 316 0.05753
137 380 0.06540
137 524 0.07305
137 563 0.06819
137 588 0.07022
137 642 0.07327
137 664 0.06358
137 768 0.06495
137 857 0.03892
137 908 0.02768
136 244 0.01899
136 266 0.03293
136 276 0.01328
136 343 0.06118
136 378 0.02923
136 391 0.03602
136 398 0.07356
136 413 0.06995
136 416 0.07418
136 437 0.04718
136 655 0.05547
136 741 0.03389
136 868 0.03496
136 900 0.06747
136 940 0.03173
135 209 0.01849
135 331 0.06588
135 420 0.05948
135 669 0.03547
134 159 0.04931
134 225 0.05032
134 300 0.03843
134 325 0.04852
134 375 0.03353
134 496 0.05469
134 582 0.05617
134 638 0.07053
134 737 0.03221
134 739 0.05899
134 951 0.04890
134 979 0.06827
133 250 0.02970
133 344 0.05255
133 390 0.06793
133 406 0.04157
133 433 0.05867
133 495 0.06449
133 504 0.06193
133 627 0.04561
133 637 0.03778
133 677 0.06435
133 688 0.06356
133 803 0.06562
133 881 0.05198
133 957 0.06798
133 969 0.04595
132 205 0.05961
132 346 0.07288
132 370 0.03837
132 384 0.04982
132 449 0.04126
132 577 0.07477
132 613 0.04701
132 626 0.06744
132 745 0.05165
132 751 0.06369
132 765 0.06556
132 815 0.05875
132 902 0.06359
132 980 0.07231
131 133 0.04716
131 158 0.04965
131 214 0.04770
131 310 0.04828
131 344 0.02508
131 406 0.06596
131 495 0.05804
131 504 0.06644
131 573 0.07219
131 627 0.04951
131 677 0.05652
131 788 0.04732
131 803 0.01847
131 881 0.05903
131 969 0.03680
131 970 0.05825
130 168 0.04829
130 228 0.05892
130 340 0.06910
130 381 0.04105
130 427 0.03541
130 438 0.06294
130 443 0.04801
130 453 0.03771
130 464 0.05633
130 503 0.06835
130 572 0.04289
130 583 0.04547
130 595 0.01625
130 735 0.03852
130 875 0.06568
130 956 0.06333
129 319 0.05203
129 469 0.03945
129 615 0.03306
129 620 0.05627
129 651 0.04944
129 679 0.02988
129 842 0.07496
129 870 0.07398
129 873 0.06122
129 982 0.07065
128 145 0.06988
128 175 0.06984
128 210 0.04160
128 232 0.01326
128 243 0.04600
128 257 0.07435
128 287 0.06084
128 353 0.01876
128 405 0.04471
128 475 0.05232
128 562 0.06685
128 602 0.06370
128 707 0.02388
128 728 0.02314
128 762 0.06060
128 821 0.06178
128 825 0.04296
128 874 0.07096
128 894 0.06764
128 905 0.07060
128 953 0.06344
127 299 0.01784
127 341 0.02208
127 498 0.02144
127 542 0.06004
127 629 0.01688
127 749 0.06560
127 760 0.05030
127 771 0.02491
127 811 0.06433
126 128 0.02701
126 145 0.06811
126 175 0.06194
126 210 0.05225
126 232 0.01546
126 243 0.06740
126 257 0.06599
126 353 0.04270
126 405 0.03583
126 562 0.06694
126 668 0.05481
126 707 0.04926
126 728 0.02852
126 821 0.03601
126 825 0.06630
126 874 0.06213
126 886 0.06399
126 894 0.04390
125 189 0.03517
125 265 0.07008
125 280 0.07478
125 336 0.03432
125 347 0.06090
125 369 0.06998
125 501 0.07008
125 665 0.06594
125 686 0.06035
125 697 0.01677
125 746 0.02784
125 763 0.04420
125 793 0.01735
125 832 0.05145
125 866 0.04204
125 975 0.02233
125 978 0.04198
124 140 0.05965
124 157 0.06281
124 197 0.04653
124 241 0.06956
124 414 0.04795
124 434 0.06710
124 465 0.04750
124 569 0.06884
124 606 0.02961
124 641 0.06416
124 702 0.00835
124 775 0.01986
124 789 0.03710
124 836 0.06913
124 839 0.02838
124 899 0.05956
124 966 0.07242
124 984 0.01696
124 986 0.05125
123 151 0.07449
123 155 0.07344
123 317 0.04496
123 395 0.06848
123 448 0.06598
123 509 0.04702
123 531 0.06623
123 594 0.07164
123 605 0.04875
123 618 0.06212
123 680 0.02542
123 853 0.05756
123 877 0.04104
123 882 0.03751
123 895 0.05297
123 913 0.05074
122 132 0.03060
122 205 0.04602
122 370 0.03107
122 373 0.06196
122 384 0.03459
122 449 0.05870
122 560 0.05409
122 613 0.05653
122 626 0.05828
122 745 0.04392
122 765 0.05585
122 815 0.03395
122 902 0.04509
122 980 0.06834
121 188 0.05945
121 213 0.03193
121 239 0.03138
121 277 0.04505
121 401 0.03436
121 486 0.05514
121 580 0.02931
121 619 0.05205
121 624 0.05367
121 632 0.04504
121 718 0.06767
121 753 0.07332
121 767 0.02876
121 817 0.06986
121 907 0.07213
121 922 0.03937
121 981 0.04662
121 997 0.06275
120 160 0.00697
120 345 0.07214
120 441 0.00931
120 838 0.04225
120 880 0.07422
120 903 0.01944
119 217 0.07091
119 274 0.06021
119 284 0.02472
119 335 0.06990
119 337 0.03311
119 358 0.02456
119 420 0.06343
119 558 0.02440
119 576 0.00652
119 785 0.01607
119 820 0.03757
119 931 0.05334
119 958 0.04191
118 147 0.06898
118 316 0.04468
118 380 0.04519
118 474 0.05666
118 549 0.03811
118 588 0.04654
118 642 0.02470
118 650 0.06471
118 691 0.03825
118 705 0.06034
118 768 0.04400
118 781 0.03511
118 797 0.06982
118 802 0.02339
118 908 0.06733
118 983 0.04930
118 988 0.07297
117 170 0.03930
117 256 0.05510
117 512 0.05482
117 527 0.04683
117 536 0.04089
117 584 0.05778
117 661 0.07345
117 865 0.05608
116 186 0.07471
116 240 0.06959
116 281 0.04915
116 298 0.05982
116 325 0.07178
116 496 0.07405
116 530 0.03418
116 559 0.05877
116 638 0.05717
116 639 0.03611
116 743 0.07340
116 750 0.04404
116 782 0.03676
116 794 0.01729
116 848 0.05775
116 951 0.07269
115 127 0.04991
115 171 0.07102
115 299 0.03276
115 341 0.06733
115 397 0.03571
115 445 0.05086
115 472 0.06024
115 498 0.06961
115 542 0.02101
115 611 0.06992
115 629 0.04954
115 718 0.04888
115 752 0.06667
115 771 0.02861
115 811 0.01635
115 932 0.07031
115 935 0.06637
114 165 0.06091
114 195 0.05449
114 302 0.06903
114 354 0.06519
114 394 0.07183
114 444 0.04730
114 447 0.04595
114 482 0.07311
114 518 0.02752
114 585 0.02968
114 608 0.01214
114 654 0.03270
114 676 0.07499
114 756 0.06042
114 927 0.07077
114 963 0.06162
113 125 0.05725
113 189 0.02807
113 492 0.03516
113 686 0.01529
113 697 0.07382
113 746 0.06049
113 763 0.03689
113 793 0.06010
113 844 0.01916
113 866 0.01603
113 924 0.04847
113 975 0.04008
113 978 0.01527
112 163 0.05107
112 190 0.04001
112 360 0.03946
112 361 0.03141
112 365 0.03544
112 368 0.03516
112 406 0.06593
112 407 0.03180
112 419 0.02488
112 446 0.01917
112 457 0.03696
112 502 0.07376
112 511 0.06379
112 677 0.04842
112 776 0.04646
112 824 0.07228
112 850 0.02953
112 852 0.04497
112 901 0.05876
112 954 0.01076
111 117 0.05412
111 256 0.05349
111 516 0.06680
111 635 0.05136
110 116 0.07345
110 134 0.05870
110 159 0.01830
110 240 0.02520
110 298 0.03345
110 325 0.04089
110 375 0.03619
110 458 0.03199
110 496 0.00473
110 582 0.01561
110 638 0.05580
110 685 0.04946
110 737 0.06257
110 750 0.06696
110 782 0.03969
110 848 0.04607
110 951 0.04383
109 200 0.07084
109 286 0.06553
109 334 0.04767
109 383 0.07500
109 593 0.07414
109 616 0.02626
109 644 0.07282
109 673 0.04088
109 754 0.02671
109 774 0.05415
109 847 0.07429
108 130 0.06295
108 138 0.05721
108 168 0.07168
108 267 0.03795
108 403 0.07127
108 438 0.03453
108 443 0.06559
108 464 0.05539
108 503 0.04930
108 536 0.05048
108 584 0.07448
108 595 0.05635
108 661 0.03629
108 735 0.03173
108 865 0.05737
108 950 0.03935
107 349 0.02103
107 426 0.06556
107 505 0.02851
107 550 0.05350
107 589 0.04893
107 630 0.07037
107 640 0.07460
107 847 0.05847
106 129 0.07154
106 167 0.06409
106 265 0.06502
106 280 0.05519
106 308 0.06151
106 366 0.04546
106 369 0.06718
106 469 0.03356
106 526 0.05604
106 615 0.04074
106 620 0.02459
106 659 0.03632
106 665 0.06907
106 721 0.03700
106 787 0.03751
106 842 0.05689
106 870 0.06895
105 115 0.07317
105 121 0.05339
105 153 0.05434
105 188 0.07060
105 213 0.04223
105 239 0.02232
105 261 0.06235
105 277 0.05653
105 401 0.06822
105 409 0.06016
105 499 0.05044
105 619 0.05418
105 624 0.07306
105 678 0.03934
105 718 0.02538
105 752 0.05212
105 767 0.02465
105 801 0.07110
105 811 0.07419
105 860 0.03940
105 932 0.04000
105 934 0.03495
104 136 0.01776
104 244 0.03350
104 266 0.04272
104 276 0.01664
104 282 0.06020
104 343 0.04952
104 378 0.03817
104 391 0.04837
104 398 0.07260
104 413 0.05465
104 416 0.05718
104 437 0.05447
104 655 0.03878
104 738 0.05859
104 741 0.01643
104 868 0.02752
104 876 0.07176
104 900 0.06950
104 940 0.01411
103 135 0.06688
103 142 0.05082
103 246 0.05473
103 309 0.05735
103 331 0.04814
103 367 0.06197
103 448 0.05823
103 544 0.06893
103 618 0.07313
103 625 0.07013
103 669 0.05060
103 853 0.07346
103 920 0.06536
102 124 0.05981
102 197 0.01688
102 201 0.04997
102 241 0.02430
102 294 0.05834
102 414 0.05734
102 473 0.06553
102 478 0.04773
102 484 0.04483
102 567 0.07354
102 569 0.07355
102 614 0.04168
102 641 0.00592
102 702 0.06522
102 775 0.04928
102 789 0.06254
102 839 0.06401
102 899 0.00347
102 909 0.03546
102 966 0.02218
102 984 0.06530
102 995 0.02734
101 106 0.01986
101 129 0.05608
101 167 0.07240
101 265 0.06207
101 280 0.04787
101 308 0.06612
101 366 0.03642
101 369 0.05267
101 469 0.01664
101 526 0.07296
101 615 0.02326
101 620 0.02789
101 659 0.05618
101 665 0.05551
101 679 0.06444
101 721 0.05566
101 787 0.05308
101 832 0.07078
101 842 0.04269
101 870 0.07406
100 111 0.07485
100 117 0.05515
100 256 0.02651
100 267 0.06638
100 512 0.00329
100 516 0.03632
100 536 0.06126
100 538 0.03322
100 584 0.02554
100 635 0.06087
100 645 0.07283
100 661 0.06462
100 722 0.07412
100 748 0.06052
100 764 0.02919
100 783 0.03421
100 807 0.03348
100 972 0.02715
99 126 0.03890
99 128 0.05394
99 175 0.02563
99 210 0.04456
99 232 0.04974
99 243 0.07083
99 353 0.07270
99 405 0.07381
99 429 0.05677
99 564 0.07133
99 668 0.03502
99 728 0.03455
99 821 0.05509
99 856 0.07304
99 894 0.06686
99 965 0.07484
98 224 0.02601
98 428 0.04170
98 645 0.07247
98 717 0.03512
98 758 0.01509
97 152 0.00666
97 170 0.05246
97 176 0.04640
97 263 0.02837
97 527 0.04815
97 551 0.05159
97 684 0.04450
97 712 0.02334
97 744 0.07132
97 865 0.06357
97 916 0.04212
96 220 0.06621
96 233 0.07378
96 254 0.04056
96 275 0.04993
96 283 0.00978
96 328 0.04296
96 435 0.04796
96 450 0.04268
96 541 0.05869
96 575 0.05360
96 601 0.02886
96 663 0.04914
96 711 0.06378
96 715 0.07359
96 835 0.06802
96 961 0.01888
96 991 0.05739
95 118 0.05904
95 137 0.06482
95 147 0.06877
95 316 0.02121
95 364 0.04491
95 380 0.01443
95 440 0.07310
95 451 0.06680
95 489 0.05378
95 524 0.02458
95 545 0.05038
95 563 0.05578
95 588 0.01276
95 642 0.03626
95 664 0.06350
95 691 0.04127
95 705 0.05955
95 768 0.01595
95 781 0.03500
95 908 0.04526
95 914 0.03905
95 983 0.05977
95 988 0.01779
94 123 0.03587
94 151 0.05435
94 155 0.06584
94 162 0.06833
94 297 0.04833
94 317 0.06586
94 509 0.01437
94 531 0.04131
94 656 0.07165
94 680 0.06012
94 877 0.05707
94 882 0.02836
94 895 0.05897
94 897 0.06468
94 913 0.02615
93 140 0.06699
93 157 0.06230
93 216 0.02528
93 460 0.03622
93 471 0.03564
93 498 0.07427
93 566 0.02496
93 727 0.05087
93 761 0.06645
93 836 0.06970
93 939 0.06696
92 113 0.04923
92 125 0.00803
92 189 0.02808
92 336 0.04132
92 347 0.06370
92 665 0.07397
92 686 0.05252
92 697 0.02466
92 746 0.02835
92 763 0.03815
92 793 0.01955
92 832 0.05944
92 844 0.06812
92 866 0.03403
92 924 0.07289
92 975 0.01584
92 978 0.03396
91 98 0.07184
91 224 0.07031
91 256 0.06739
91 428 0.03028
91 516 0.04727
91 538 0.06885
91 635 0.05193
91 645 0.01957
91 717 0.06273
91 748 0.02785
91 758 0.06428
91 783 0.04531
91 807 0.05106
91 942 0.07167
91 972 0.07121
90 151 0.06839
90 155 0.04555
90 164 0.00875
90 212 0.04255
90 270 0.03088
90 317 0.07264
90 326 0.02726
90 355 0.05830
90 439 0.04828
90 480 0.04137
90 586 0.03295
90 631 0.06718
90 662 0.04145
90 695 0.05206
89 114 0.06737
89 278 0.06244
89 291 0.01536
89 354 0.05246
89 402 0.03503
89 423 0.04505
89 447 0.02883
89 491 0.01243
89 608 0.06675
89 671 0.07105
89 704 0.03100
89 723 0.05089
89 756 0.06000
89 819 0.04559
89 904 0.03842
89 946 0.04637
89 987 0.06947
89 990 0.05342
88 138 0.07388
88 382 0.05411
88 403 0.07355
88 415 0.03997
88 438 0.06748
88 476 0.05727
88 515 0.03252
88 520 0.05126
88 537 0.06121
88 572 0.05942
88 595 0.07411
88 777 0.00938
88 786 0.06243
88 795 0.04814
88 892 0.05657
88 977 0.05412
87 99 0.02110
87 126 0.02621
87 128 0.04987
87 175 0.04668
87 210 0.05716
87 232 0.04093
87 353 0.06756
87 405 0.05667
87 429 0.06610
87 523 0.06983
87 668 0.02919
87 707 0.07355
87 728 0.03871
87 821 0.03399
87 886 0.06998
87 894 0.04575
87 965 0.06023
86 156 0.07455
86 186 0.04622
86 200 0.05093
86 221 0.05749
86 281 0.06631
86 311 0.04518
86 383 0.05014
86 392 0.03962
86 417 0.04200
86 508 0.04134
86 559 0.04219
86 622 0.05157
86 730 0.02847
86 743 0.07182
86 885 0.02957
85 289 0.05842
85 322 0.07108
85 339 0.02462
85 395 0.04208
85 493 0.07286
85 544 0.06673
85 594 0.02433
85 605 0.06195
85 618 0.06783
85 657 0.05672
85 853 0.07208
85 877 0.04937
85 895 0.04708
85 920 0.06902
84 105 0.02948
84 121 0.02889
84 153 0.05471
84 188 0.07104
84 213 0.01509
84 239 0.01019
84 261 0.06906
84 277 0.05503
84 401 0.03903
84 409 0.07413
84 499 0.05075
84 580 0.04800
84 619 0.03413
84 624 0.04751
84 632 0.06562
84 678 0.05401
84 718 0.05110
84 753 0.06636
84 767 0.01295
84 860 0.04853
84 907 0.06175
84 922 0.06514
84 932 0.06523
84 934 0.04688
84 981 0.06255
83 166 0.02625
83 183 0.05870
83 259 0.02736
83 282 0.06104
83 338 0.05554
83 350 0.05906
83 390 0.06231
83 413 0.07058
83 470 0.02999
83 522 0.04192
83 609 0.05190
83 738 0.06217
83 826 0.05256
83 957 0.06174
82 223 0.05431
82 307 0.07083
82 410 0.06072
82 513 0.05712
82 557 0.05244
82 960 0.07001
82 962 0.06203
81 93 0.07064
81 216 0.04560
81 323 0.01702
81 399 0.04804
81 412 0.04990
81 471 0.05473
81 727 0.03714
81 762 0.06312
81 778 0.02962
81 799 0.04361
81 809 0.06392
81 864 0.05226
81 939 0.03407
80 116 0.03328
80 281 0.05713
80 285 0.06527
80 325 0.06750
80 500 0.06698
80 530 0.00999
80 638 0.04577
80 639 0.04152
80 782 0.04742
80 794 0.02883
80 937 0.07075
80 951 0.06703
79 131 0.06448
79 133 0.02782
79 250 0.04057
79 344 0.05848
79 360 0.06621
79 365 0.05703
79 390 0.05123
79 406 0.01827
79 433 0.07017
79 502 0.05895
79 627 0.07343
79 637 0.02552
79 677 0.05479
79 688 0.04104
79 957 0.05158
79 969 0.07299
78 97 0.07145
78 111 0.04636
78 117 0.03033
78 152 0.06489
78 170 0.04163
78 256 0.07415
78 527 0.04853
78 536 0.06638
78 865 0.06706
77 191 0.06774
77 252 0.03628
77 278 0.07291
77 306 0.02756
77 363 0.04316
77 418 0.05297
77 507 0.06897
77 574 0.04918
77 690 0.02185
77 700 0.05383
77 816 0.02268
77 846 0.04583
77 918 0.05789
77 952 0.03737
77 994 0.05691
76 150 0.03127
76 193 0.04379
76 199 0.00774
76 318 0.04602
76 330 0.03055
76 356 0.05898
76 359 0.03315
76 434 0.06212
76 535 0.07320
76 569 0.06412
76 720 0.07110
76 814 0.04400
76 822 0.02478
76 879 0.06244
76 941 0.03435
75 143 0.03718
75 154 0.02023
75 167 0.05312
75 169 0.06187
75 203 0.05952
75 253 0.07440
75 324 0.07114
75 346 0.04423
75 455 0.04414
75 487 0.06817
75 577 0.04937
75 610 0.06267
75 643 0.03935
75 672 0.03763
75 751 0.05340
75 784 0.06388
75 808 0.04321
75 870 0.04381
75 906 0.01607
75 919 0.05980
75 929 0.01865
75 949 0.04320
75 982 0.04626
74 90 0.01226
74 151 0.07014
74 155 0.05028
74 164 0.01314
74 212 0.03072
74 270 0.04307
74 326 0.03431
74 355 0.05518
74 439 0.05268
74 480 0.02983
74 586 0.02605
74 662 0.04327
74 695 0.05715
73 85 0.06614
73 94 0.05818
73 123 0.06820
73 162 0.01657
73 297 0.06590
73 509 0.06927
73 531 0.02934
73 594 0.04254
73 674 0.04095
73 877 0.04319
73 882 0.03280
73 895 0.02766
73 897 0.02223
73 913 0.03455
73 933 0.05895
73 944 0.05415
73 947 0.04653
73 974 0.07462
72 205 0.05673
72 215 0.04702
72 247 0.03583
72 430 0.06387
72 521 0.06177
72 560 0.03957
72 568 0.05333
72 647 0.06446
72 759 0.04522
72 765 0.05876
72 780 0.06623
72 815 0.05416
72 980 0.06879
71 101 0.03328
71 106 0.04058
71 265 0.02928
71 280 0.01494
71 308 0.04004
71 336 0.05759
71 366 0.00555
71 369 0.03105
71 469 0.04583
71 501 0.04369
71 526 0.06854
71 615 0.04972
71 620 0.05979
71 659 0.06865
71 665 0.03127
71 697 0.07257
71 721 0.05976
71 832 0.04477
71 842 0.02206
70 97 0.04248
70 138 0.05026
70 152 0.04559
70 170 0.06623
70 176 0.03621
70 235 0.05183
70 263 0.02307
70 403 0.04034
70 476 0.07207
70 527 0.05871
70 551 0.02250
70 684 0.02664
70 708 0.07235
70 712 0.02626
70 744 0.03518
70 795 0.06128
70 865 0.05884
70 916 0.02595
70 950 0.06486
69 84 0.04056
69 105 0.01952
69 121 0.06834
69 153 0.03995
69 174 0.05741
69 213 0.04862
69 239 0.03735
69 261 0.04449
69 279 0.07134
69 409 0.04070
69 499 0.03661
69 525 0.06754
69 619 0.05289
69 624 0.07447
69 678 0.02015
69 718 0.03753
69 752 0.03849
69 767 0.04098
69 801 0.05292
69 860 0.02246
69 932 0.02484
69 934 0.01728
68 83 0.05431
68 166 0.03101
68 183 0.02808
68 282 0.06516
68 350 0.00706
68 389 0.05959
68 413 0.05345
68 463 0.06786
68 470 0.04655
68 485 0.03041
68 522 0.05674
68 655 0.07147
68 738 0.05768
68 747 0.05195
68 826 0.00829
67 120 0.07312
67 160 0.07206
67 179 0.04605
67 345 0.02019
67 400 0.02409
67 441 0.06382
67 529 0.03008
67 592 0.07470
67 769 0.06392
67 880 0.05077
67 903 0.06497
66 103 0.04860
66 142 0.02254
66 246 0.03054
66 289 0.06564
66 309 0.04984
66 367 0.06006
66 395 0.05130
66 448 0.01495
66 544 0.04567
66 605 0.03964
66 618 0.02676
66 657 0.07377
66 680 0.05617
66 853 0.02546
66 920 0.04118
65 115 0.05568
65 171 0.03750
65 172 0.06779
65 188 0.06041
65 277 0.07016
65 397 0.02014
65 445 0.02275
65 472 0.01524
65 542 0.03846
65 611 0.01425
65 649 0.04597
65 716 0.03765
65 718 0.07471
65 811 0.03974
65 935 0.01640
65 943 0.02686
65 945 0.05214
64 269 0.06818
64 275 0.05117
64 352 0.02903
64 435 0.05050
64 462 0.03771
64 555 0.06397
64 563 0.06930
64 575 0.04648
64 601 0.06533
64 664 0.05772
64 715 0.05034
64 837 0.05266
64 991 0.06880
63 146 0.01419
63 192 0.04069
63 230 0.03676
63 377 0.04338
63 399 0.06475
63 412 0.06831
63 579 0.02933
63 598 0.03751
63 599 0.07145
63 612 0.05062
63 650 0.07351
63 658 0.04990
63 719 0.06219
63 720 0.07112
63 809 0.06900
63 864 0.06200
62 64 0.07198
62 231 0.03137
62 273 0.03729
62 275 0.06661
62 426 0.03671
62 435 0.06969
62 550 0.05905
62 630 0.03065
62 667 0.04526
62 715 0.04140
62 857 0.06515
62 938 0.02648
62 991 0.05790
61 208 0.05136
61 223 0.06732
61 245 0.07189
61 307 0.06902
61 410 0.05289
61 442 0.00719
61 510 0.06762
61 513 0.04668
61 557 0.07256
61 578 0.03979
61 587 0.03453
61 818 0.04190
61 840 0.07132
61 859 0.06340
61 871 0.06938
61 883 0.04467
61 911 0.06288
61 960 0.06285
61 962 0.05208
60 71 0.03482
60 92 0.06640
60 101 0.06808
60 106 0.07346
60 125 0.05924
60 265 0.01112
60 280 0.02044
60 308 0.03453
60 336 0.02511
60 347 0.04553
60 366 0.03209
60 369 0.03659
60 501 0.01987
60 665 0.03241
60 697 0.04337
60 742 0.06406
60 793 0.06844
60 832 0.03331
60 842 0.03719
60 975 0.07355
59 130 0.04948
59 168 0.06978
59 228 0.04828
59 260 0.03202
59 301 0.05818
59 340 0.02518
59 348 0.05626
59 381 0.01556
59 427 0.03414
59 443 0.07418
59 453 0.01350
59 517 0.04921
59 561 0.06139
59 564 0.06067
59 572 0.05551
59 583 0.03913
59 595 0.06136
59 875 0.04727
59 956 0.01425
59 999 0.06067
58 71 0.06504
58 101 0.05052
58 106 0.06983
58 129 0.02704
58 280 0.07266
58 319 0.06794
58 366 0.06341
58 369 0.05628
58 469 0.03716
58 615 0.03033
58 620 0.06364
58 651 0.02916
58 665 0.06105
58 679 0.01397
58 832 0.07199
58 842 0.05322
57 122 0.05943
57 206 0.05305
57 370 0.04079
57 373 0.00746
57 384 0.02836
57 393 0.04911
57 451 0.06032
57 565 0.06075
57 613 0.05856
57 626 0.02388
57 683 0.02057
57 745 0.03145
57 902 0.01478
57 928 0.04166
56 362 0.04271
56 386 0.03464
56 481 0.03866
56 490 0.06491
56 546 0.06944
56 714 0.03761
56 804 0.04127
56 805 0.06629
56 872 0.07369
55 120 0.04915
55 149 0.07463
55 160 0.05585
55 320 0.07311
55 345 0.07063
55 441 0.04870
55 592 0.05962
55 838 0.00960
55 880 0.05163
55 903 0.06562
54 180 0.01628
54 196 0.04120
54 251 0.05676
54 293 0.01749
54 376 0.04012
54 483 0.02468
54 494 0.04435
54 514 0.06399
54 591 0.03301
54 755 0.03466
54 840 0.05030
54 855 0.02918
54 911 0.07428
54 926 0.01833
53 56 0.02878
53 362 0.01536
53 386 0.01189
53 481 0.04615
53 714 0.03263
53 720 0.06181
53 804 0.06768
52 169 0.04733
52 203 0.04696
52 253 0.05153
52 312 0.02347
52 314 0.03541
52 321 0.02587
52 324 0.04013
52 455 0.06109
52 511 0.06511
52 808 0.06186
52 824 0.04870
52 901 0.06311
52 919 0.05940
51 148 0.00790
51 178 0.02629
51 194 0.06641
51 195 0.07352
51 304 0.06653
51 388 0.04783
51 459 0.00524
51 528 0.07023
51 628 0.06241
51 666 0.07323
51 670 0.06398
51 869 0.07379
51 921 0.02121
51 989 0.03620
50 107 0.04902
50 234 0.04569
50 349 0.02980
50 505 0.06739
50 571 0.04708
49 228 0.05297
49 238 0.03949
49 258 0.03118
49 271 0.07071
49 333 0.03888
49 348 0.07142
49 382 0.03261
49 452 0.06064
49 515 0.06087
49 517 0.07308
49 520 0.05409
49 537 0.02937
49 561 0.06417
49 572 0.06678
49 583 0.06643
49 603 0.00856
49 724 0.06832
49 777 0.06903
49 786 0.04555
49 856 0.07109
49 875 0.05129
49 887 0.05674
49 898 0.06703
49 964 0.00337
48 57 0.06114
48 181 0.04926
48 184 0.07469
48 357 0.02157
48 364 0.04729
48 373 0.06778
48 393 0.05969
48 440 0.02504
48 451 0.04893
48 489 0.02655
48 521 0.06962
48 524 0.06182
48 545 0.04250
48 560 0.07361
48 565 0.00401
48 682 0.06974
48 683 0.06520
48 902 0.06859
48 914 0.04337
48 928 0.03212
48 988 0.06293
47 207 0.01773
47 248 0.01310
47 255 0.04708
47 292 0.02994
47 528 0.04637
47 585 0.07007
47 596 0.02741
47 654 0.07458
47 666 0.07093
47 676 0.05842
47 698 0.05021
47 734 0.04676
47 791 0.01836
47 867 0.05685
46 127 0.05953
46 157 0.04228
46 299 0.06132
46 341 0.07444
46 465 0.04523
46 498 0.04942
46 525 0.03412
46 566 0.06851
46 606 0.06254
46 752 0.05118
46 771 0.05928
46 836 0.02993
46 932 0.06482
46 986 0.04067
45 149 0.06920
45 185 0.05622
45 389 0.06743
45 398 0.02825
45 437 0.06205
45 485 0.05176
45 731 0.05077
45 747 0.03165
45 798 0.06181
45 813 0.01650
45 868 0.07327
45 871 0.06912
44 100 0.04008
44 256 0.06461
44 267 0.05255
44 464 0.07206
44 503 0.05776
44 512 0.03805
44 516 0.06555
44 536 0.07431
44 538 0.02473
44 554 0.06489
44 584 0.03063
44 661 0.05470
44 722 0.04546
44 764 0.01878
44 783 0.05542
44 807 0.04393
44 972 0.02363
43 86 0.01410
43 141 0.07194
43 156 0.06090
43 186 0.05347
43 200 0.06390
43 221 0.04379
43 281 0.05721
43 311 0.05268
43 383 0.05959
43 392 0.02796
43 417 0.04972
43 508 0.02749
43 559 0.03853
43 570 0.07317
43 622 0.06398
43 639 0.07219
43 730 0.01587
43 885 0.01557
42 217 0.06181
42 335 0.03854
42 387 0.06358
42 532 0.06909
42 617 0.02495
42 649 0.06554
42 660 0.05157
42 710 0.05502
42 820 0.07406
42 828 0.04222
42 945 0.07116
42 955 0.04713
41 95 0.06345
41 137 0.00173
41 147 0.04136
41 273 0.07332
41 316 0.05657
41 380 0.06429
41 524 0.07140
41 563 0.06650
41 588 0.06905
41 642 0.07260
41 664 0.06198
41 768 0.06388
