10000 61731
8539 8677 0.01854
8539 9132 0.00364
8539 9566 0.01855
8539 9873 0.01036
8536 8558 0.00838
8535 9916 0.01847
8530 8613 0.01545
8529 9383 0.01076
8528 9089 0.01542
8528 9619 0.00410
8528 9946 0.01832
8527 8676 0.00391
8527 8870 0.01952
8526 9602 0.01361
8524 9405 0.00784
8523 8593 0.01211
8523 9084 0.01627
8522 9398 0.00812
8521 8606 0.00721
8521 8782 0.00509
8521 9379 0.01346
8519 9654 0.01389
8518 8844 0.01216
8517 8612 0.01621
8517 8952 0.01735
8517 9475 0.01864
8515 8785 0.01886
8515 8948 0.01889
8515 9361 0.01297
8515 9519 0.00865
8515 9767 0.01994
8514 8819 0.01779
8514 9017 0.00507
8513 9121 0.01597
8513 9226 0.01765
8513 9395 0.01557
8512 8988 0.00996
8512 9973 0.01289
8511 8733 0.01860
8511 9150 0.00779
8511 9628 0.00844
8511 9938 0.00491
8510 8665 0.01414
8510 9079 0.01329
8510 9274 0.01664
8510 9797 0.01936
8510 9863 0.01543
8509 9172 0.01104
8509 9492 0.01975
8508 8945 0.01286
8508 9710 0.00782
8507 9196 0.01522
8506 9856 0.01583
8505 9325 0.01301
8504 8539 0.01987
8504 8983 0.01717
8504 9132 0.01772
8503 9514 0.00622
8503 9795 0.01269
8502 8512 0.01747
8502 8988 0.00939
8502 9128 0.01636
8501 9294 0.00907
8501 9604 0.00651
8501 9753 0.01052
8501 9942 0.01025
8499 8640 0.01448
8498 9531 0.01508
8498 9593 0.01135
8498 9827 0.00542
8497 9475 0.01518
8495 9789 0.01432
8495 9864 0.00672
8494 8712 0.01338
8494 9390 0.01390
8494 9588 0.01675
8494 9646 0.01808
8493 9460 0.01743
8492 8584 0.01203
8491 9280 0.01302
8490 8913 0.00915
8490 9310 0.01556
8489 9152 0.01945
8489 9560 0.01439
8489 9968 0.01562
8488 9214 0.01755
8485 9154 0.00721
8485 9415 0.01535
8485 9682 0.01450
8484 8813 0.01656
8484 9193 0.00983
8483 9320 0.01570
8482 9156 0.01786
8482 9367 0.01802
8482 9612 0.01731
8481 8582 0.01995
8481 9747 0.01384
8480 9231 0.00519
8480 9709 0.01126
8479 8522 0.01734
8479 9893 0.01008
8478 8938 0.01988
8478 9032 0.01315
8478 9700 0.01623
8477 9123 0.01821
8476 9374 0.01511
8475 8632 0.01376
8475 9395 0.00775
8474 8735 0.01017
8474 9394 0.01973
8474 9957 0.01913
8473 8713 0.01709
8473 9251 0.01572
8473 9358 0.01974
8472 9372 0.01822
8471 8752 0.01624
8471 8985 0.01883
8471 9081 0.00949
8471 9287 0.01325
8471 9417 0.00684
8471 9740 0.00477
8470 8997 0.01746
8469 9283 0.00419
8469 9677 0.00769
8468 9896 0.01530
8467 9556 0.01298
8467 9622 0.01391
8466 9458 0.01708
8465 9291 0.01870
8465 9438 0.00649
8464 8626 0.00853
8464 9258 0.01767
8464 9334 0.01601
8463 8943 0.01877
8463 9299 0.01309
8462 9229 0.01214
8461 9144 0.01671
8461 9879 0.01359
8461 9951 0.01418
8461 9960 0.01139
8460 9977 0.01784
8458 9419 0.00983
8457 9429 0.01832
8457 9564 0.00882
8457 9627 0.00795
8457 9662 0.00787
8456 8867 0.01834
8456 9319 0.00764
8455 9492 0.01693
8453 8570 0.00561
8453 9213 0.01190
8453 9516 0.01506
8453 9589 0.01742
8452 9625 0.01087
8452 9856 0.00798
8451 8532 0.01653
8451 8683 0.01453
8450 8476 0.01949
8450 9549 0.00711
8449 9754 0.00969
8447 8468 0.01726
8447 9177 0.01942
8447 9774 0.01818
8447 9896 0.00227
8447 9930 0.01985
8446 9495 0.01461
8446 9555 0.00960
8445 8499 0.01011
8445 8750 0.01726
8444 8747 0.01612
8444 9239 0.01285
8444 9830 0.01837
8442 8469 0.01856
8442 9283 0.01497
8442 9292 0.01213
8442 9554 0.01683
8441 8495 0.01900
8441 8746 0.01462
8441 9789 0.01588
8439 9010 0.01130
8438 9462 0.01591
8437 9176 0.01923
8436 9595 0.00579
8435 8717 0.01501
8435 9425 0.01576
8435 9457 0.01989
8435 9725 0.00853
8434 8697 0.01518
8433 9004 0.01649
8433 9467 0.01567
8433 9823 0.01637
8432 8434 0.01215
8432 8697 0.01349
8431 8501 0.01951
8431 9294 0.01780
8431 9604 0.01407
8431 9942 0.01581
8430 9364 0.01621
8430 9665 0.01754
8429 9808 0.01934
8428 9184 0.01809
8427 8563 0.01139
8427 9221 0.01658
8427 9329 0.01778
8427 9330 0.01198
8427 9486 0.01179
8425 8539 0.01254
8425 9132 0.00957
8425 9873 0.00732
8424 8621 0.01022
8422 9318 0.01931
8422 9458 0.01863
8421 8462 0.01630
8421 8519 0.01755
8421 9654 0.01106
8421 9850 0.01692
8420 8752 0.00972
8420 9675 0.01351
8420 9875 0.00550
8419 8746 0.01734
8418 8433 0.01568
8418 9364 0.00812
8418 9665 0.01185
8418 9823 0.01750
8417 8940 0.01154
8417 9141 0.01716
8417 9639 0.01458
8416 8661 0.00333
8415 8973 0.00585
8414 8482 0.01915
8414 9061 0.01775
8413 8687 0.01391
8413 9191 0.01950
8413 9481 0.00908
8411 8800 0.01889
8411 9616 0.01370
8411 9702 0.01772
8410 8754 0.00960
8410 8760 0.01330
8410 9341 0.01291
8409 8474 0.01422
8409 8735 0.00662
8409 9331 0.01685
8408 8903 0.01365
8408 9316 0.00926
8407 8574 0.01080
8406 8880 0.01099
8406 9870 0.01607
8405 9698 0.01898
8404 8690 0.00158
8404 9675 0.01057
8404 9875 0.01544
8402 9547 0.01787
8402 9888 0.00916
8402 9955 0.01571
8401 8603 0.00939
8401 8745 0.01309
8401 9159 0.01831
8400 8438 0.00456
8400 9462 0.01547
8399 8899 0.01162
8399 8962 0.01781
8399 9237 0.00807
8399 9546 0.01752
8399 9617 0.01181
8399 9770 0.01810
8399 9821 0.01907
8398 8638 0.01202
8398 9023 0.00919
8398 9133 0.01179
8396 8618 0.00990
8396 9794 0.01150
8395 8507 0.01399
8395 8724 0.01739
8395 9196 0.01004
8395 9940 0.01931
8394 9477 0.00600
8394 9824 0.01592
8392 8761 0.00751
8392 9105 0.01510
8390 9301 0.01576
8390 9505 0.01983
8389 8771 0.01049
8389 9751 0.00906
8389 9859 0.00332
8388 8461 0.01549
8388 8643 0.01602
8388 9540 0.01098
8388 9879 0.01625
8388 9951 0.00196
8387 9518 0.01192
8386 8682 0.01962
8385 8620 0.01508
8385 8723 0.00790
8384 8446 0.00782
8384 9555 0.00298
8383 8424 0.01728
8383 9134 0.01229
8383 9657 0.01731
8383 9917 0.00876
8382 8664 0.01237
8382 9090 0.01309
8382 9174 0.01927
8382 9714 0.01129
8382 9726 0.01018
8381 8514 0.01823
8381 9017 0.01322
8380 8485 0.01499
8380 8603 0.01551
8380 9154 0.01214
8380 9682 0.00340
8379 8411 0.00620
8379 9616 0.01743
8378 9435 0.00950
8377 8399 0.01294
8377 8962 0.01584
8377 9617 0.00482
8377 9770 0.00520
8377 9821 0.01471
8376 8588 0.00649
8376 9199 0.01834
8376 9709 0.01944
8376 9909 0.01931
8375 8400 0.01745
8375 8438 0.01340
8375 9000 0.01956
8375 9278 0.01827
8375 9680 0.01943
8374 8850 0.01107
8374 9450 0.01981
8374 9574 0.00658
8373 8572 0.00387
8372 9868 0.00837
8371 8415 0.00876
8371 8973 0.00656
8370 8478 0.01950
8370 8981 0.01878
8370 9032 0.00853
8370 9700 0.01109
8370 9922 0.00856
8368 8835 0.01038
8368 9015 0.00356
8368 9805 0.01099
8368 9914 0.00239
8368 9998 0.01856
8367 8644 0.00939
8366 8685 0.00862
8366 9182 0.01632
8365 8999 0.00382
8364 9527 0.00699
8364 9929 0.01784
8363 8369 0.01595
8363 8967 0.01595
8363 9448 0.00853
8362 9050 0.00539
8362 9095 0.00791
8362 9676 0.00776
8361 9727 0.00615
8360 8721 0.01717
8360 9989 0.01790
8359 8795 0.01242
8359 9012 0.01817
8359 9169 0.01713
8358 9219 0.01381
8357 8452 0.00808
8357 8777 0.01360
8357 9625 0.01424
8357 9856 0.01293
8356 8648 0.01024
8356 8933 0.00874
8356 8970 0.00228
8355 8460 0.01869
8355 9787 0.01326
8355 9977 0.00641
8354 9633 0.00947
8352 9477 0.01845
8351 9929 0.01402
8351 9992 0.01708
8350 8445 0.01651
8350 8499 0.00889
8350 8640 0.01656
8349 9926 0.00968
8347 8419 0.01765
8347 9832 0.00906
8346 8569 0.01816
8346 9112 0.01847
8345 8938 0.01979
8343 8351 0.01182
8343 8364 0.01348
8343 9527 0.01816
8343 9929 0.01672
8342 9785 0.00972
8342 9810 0.01530
8341 8645 0.01691
8341 8786 0.01902
8340 8528 0.01911
8340 9089 0.00415
8340 9179 0.01101
8340 9946 0.00796
8339 8428 0.01651
8339 9184 0.01551
8337 9891 0.01854
8337 9982 0.01332
8335 8479 0.01705
8335 8522 0.00321
8335 8660 0.01950
8335 9398 0.01110
8334 9038 0.01054
8334 9536 0.00562
8333 8832 0.01758
8333 9822 0.01901
8332 8882 0.00664
8332 9008 0.01364
8332 9377 0.01099
8332 9840 0.01534
8331 9046 0.01016
8331 9544 0.01559
8331 9683 0.01908
8329 8805 0.00569
8329 9321 0.01410
8329 9937 0.01439
8328 9990 0.00242
8327 9268 0.01424
8325 9781 0.00568
8325 9816 0.00355
8323 9581 0.01480
8322 8625 0.01994
8322 9108 0.00685
8321 9234 0.01990
8321 9437 0.01593
8321 9649 0.01558
8321 9670 0.01706
8321 9884 0.00352
8319 8965 0.01754
8319 9030 0.01304
8318 9861 0.01978
8317 8833 0.00899
8317 9282 0.01657
8317 9756 0.01105
8316 8581 0.01327
8316 9011 0.01807
8316 9086 0.01730
8316 9921 0.01388
8315 8411 0.01828
8315 8800 0.00453
8315 9616 0.00540
8315 9702 0.00426
8314 8359 0.01456
8314 8795 0.01500
8314 9169 0.01523
8314 9336 0.01480
8313 9493 0.01871
8313 9553 0.00806
8312 9472 0.01887
8312 9788 0.01296
8311 8481 0.00367
8311 9747 0.01287
8310 8876 0.00737
8310 9541 0.00947
8310 9754 0.01250
8309 8490 0.01609
8309 9310 0.01730
8308 9734 0.00617
8307 8568 0.01753
8307 9143 0.01999
8306 8308 0.00491
8306 9734 0.00154
8305 8562 0.01472
8305 9053 0.02000
8305 9120 0.01439
8304 9600 0.01201
8303 9064 0.01067
8302 8595 0.01547
8302 9450 0.01646
8301 8785 0.01814
8299 8315 0.01640
8299 8336 0.01090
8299 8800 0.01897
8299 9462 0.01591
8299 9616 0.01992
8299 9702 0.01586
8298 8482 0.01910
8298 9367 0.00550
8298 9840 0.01909
8297 9083 0.01324
8296 8493 0.00945
8295 9091 0.01189
8295 9681 0.01757
8294 9087 0.00442
8294 9699 0.01764
8294 9981 0.01142
8293 8349 0.01365
8293 9842 0.01522
8293 9926 0.00541
8292 8398 0.01981
8292 8638 0.00780
8292 9133 0.01799
8292 9883 0.01751
8291 8442 0.01758
8291 9262 0.01755
8291 9292 0.01950
8291 9696 0.01132
8290 8432 0.01864
8290 8697 0.01240
8289 9950 0.01308
8288 8781 0.00925
8288 9459 0.01359
8287 8929 0.01589
8287 9557 0.01671
8286 8362 0.01743
8286 9050 0.01258
8286 9095 0.01021
8286 9661 0.01623
8286 9676 0.01561
8285 9905 0.00822
8284 8558 0.01988
8284 9631 0.01448
8283 9215 0.01211
8283 9579 0.01816
8283 9605 0.01219
8282 8873 0.01655
8282 9504 0.01390
8282 9967 0.01576
8281 8825 0.01790
8280 8873 0.01108
8280 9539 0.00483
8280 9630 0.01894
8279 8807 0.01985
8279 8955 0.01858
8279 9206 0.00454
8279 9307 0.01888
8278 9416 0.00929
8277 8525 0.01867
8275 9597 0.01833
8274 8825 0.01124
8273 8375 0.01820
8273 9000 0.00465
8273 9166 0.01804
8273 9278 0.01849
8272 8378 0.01110
8272 9435 0.01496
8271 8749 0.01630
8271 9907 0.01586
8270 9456 0.01788
8270 9685 0.01612
8269 8516 0.00774
8268 9979 0.01773
8267 8691 0.00493
8267 8854 0.01882
8266 9500 0.01974
8265 9773 0.01769
8264 9130 0.01300
8264 9315 0.00756
8264 9427 0.00526
8263 8667 0.01818
8263 8681 0.01314
8263 8928 0.00607
8262 9281 0.01811
8261 8431 0.01332
8260 8726 0.00687
8260 9223 0.01036
8259 8363 0.01623
8259 8369 0.00295
8258 8368 0.01808
8258 9805 0.01609
8258 9998 0.00235
8257 9212 0.00709
8257 9959 0.01389
8256 8630 0.00555
8256 9762 0.01372
8255 8497 0.01740
8255 9475 0.01421
8254 8865 0.01648
8254 9200 0.00086
8253 8422 0.01787
8253 8466 0.00503
8253 9458 0.01230
8252 8670 0.01959
8252 9716 0.01751
8251 8448 0.01894
8251 9547 0.01947
8250 8959 0.01507
8250 8993 0.00812
8250 9655 0.01654
8249 8971 0.01330
8249 9069 0.01733
8248 9217 0.01238
8247 8977 0.01360
8247 9082 0.01536
8247 9352 0.01639
8247 9811 0.01976
8246 8610 0.00747
8246 9910 0.00421
8245 8971 0.01892
8245 9080 0.01245
8245 9769 0.01349
8245 9784 0.00654
8245 9843 0.01904
8244 8348 0.01056
8243 8518 0.01207
8243 8844 0.01179
8243 8963 0.01364
8243 9125 0.01836
8243 9235 0.01291
8243 9296 0.01902
8242 9529 0.01240
8242 9780 0.00900
8240 8282 0.01183
8240 8873 0.01600
8240 9504 0.00855
8240 9967 0.00392
8239 9288 0.01782
8238 8657 0.00974
8238 9047 0.01301
8238 9070 0.01094
8238 9075 0.01487
8238 9599 0.01403
8238 9919 0.01562
8237 8464 0.01840
8237 8626 0.00992
8236 8580 0.01445
8236 9236 0.01687
8235 8257 0.01380
8235 9212 0.00781
8235 9959 0.00362
8234 8309 0.01727
8234 9656 0.01027
8233 8817 0.01802
8233 9111 0.00706
8233 9380 0.01876
8233 9463 0.01804
8232 9733 0.01639
8231 8718 0.01631
8231 9262 0.01636
8231 9578 0.01594
8231 9696 0.01083
8230 8374 0.01394
8230 8850 0.00445
8230 9574 0.01868
8230 9900 0.00719
8229 8248 0.01751
8229 9217 0.01981
8228 8272 0.01048
8228 8914 0.01430
8227 8453 0.00184
8227 8570 0.00719
8227 9213 0.01161
8227 9516 0.01668
8227 9589 0.01575
8226 8927 0.01121
8226 9007 0.01988
8225 8828 0.01739
8225 9956 0.00965
8224 8230 0.01095
8224 8374 0.01928
8224 8850 0.01476
8224 9900 0.01542
8223 8483 0.01559
8223 9320 0.00449
8222 8860 0.01211
8222 9312 0.01643
8222 9411 0.00906
8220 8524 0.01792
8220 8715 0.01186
8219 9298 0.00808
8219 9473 0.00880
8219 9819 0.00531
8218 9950 0.01407
8217 9026 0.01780
8217 9634 0.00245
8216 8459 0.01188
8216 9171 0.01717
8215 9285 0.01350
8215 9431 0.00675
8214 8585 0.01371
8214 8997 0.00755
8214 9621 0.00804
8214 9643 0.00795
8214 9949 0.00795
8213 8631 0.01792
8213 9697 0.01685
8212 8719 0.00462
8212 8991 0.01080
8212 9066 0.01956
8212 9153 0.01946
8211 8284 0.01740
8211 8536 0.01116
8211 8558 0.00280
8210 8233 0.01976
8210 9463 0.00329
8210 9558 0.01577
8209 8992 0.01244
8209 9001 0.00820
8208 9022 0.01695
8208 9391 0.01484
8208 9528 0.01645
8207 8827 0.01332
8207 9145 0.01605
8206 8432 0.00406
8206 8434 0.01456
8206 8697 0.01749
8205 9119 0.01697
8205 9357 0.01817
8204 8586 0.01424
8204 8614 0.01041
8204 9497 0.00941
8203 8705 0.01531
8203 9338 0.01295
8203 9999 0.01652
8202 8235 0.01920
8202 8257 0.00550
8202 9212 0.01199
8202 9959 0.01938
8201 9264 0.01444
8200 8387 0.00422
8200 9518 0.01050
8199 8912 0.01795
8198 8577 0.01789
8198 9117 0.01101
8198 9263 0.01464
8198 9706 0.01954
8197 8232 0.01151
8197 8716 0.01604
8197 9733 0.01177
8196 8565 0.00963
8196 8969 0.01657
8196 9828 0.01705
8195 9176 0.00688
8195 9220 0.01731
8194 8608 0.01457
8194 9256 0.01167
8193 8267 0.01450
8193 8691 0.00964
8192 8375 0.01757
8192 8400 0.00851
8192 8438 0.00681
8192 9462 0.00971
8191 8477 0.01939
8191 9123 0.00760
8190 8383 0.01979
8190 8733 0.01282
8190 9134 0.00886
8190 9150 0.01687
8190 9871 0.01344
8189 8451 0.01406
8189 8532 0.00418
8188 9014 0.01365
8187 8242 0.01158
8187 9029 0.01299
8187 9035 0.01930
8187 9529 0.01231
8187 9780 0.01420
8186 8531 0.01600
8186 8982 0.01470
8186 9227 0.00791
8185 8377 0.01792
8185 8962 0.00914
8185 9617 0.01460
8185 9770 0.01637
8185 9821 0.00635
8183 9024 0.01230
8183 9274 0.01556
8183 9863 0.01663
8182 8375 0.01264
8182 8400 0.01561
8182 8438 0.01456
8182 9680 0.00957
8180 8559 0.01267
8180 8917 0.00639
8179 8774 0.01741
8179 9433 0.01306
8178 8684 0.01500
8178 9726 0.01963
8178 9932 0.01382
8177 8197 0.01099
8177 8232 0.01440
8177 9733 0.00212
8176 8708 0.01640
8175 8326 0.01639
8175 8999 0.01943
8174 8364 0.01454
8174 8788 0.00847
8174 9067 0.01525
8174 9527 0.01890
8174 9929 0.01572
8174 9963 0.00828
8174 9992 0.01567
8173 9573 0.00505
8171 8433 0.00567
8171 9004 0.01735
8171 9467 0.01120
8170 8347 0.01058
8170 8720 0.01826
8170 9832 0.01102
8170 9852 0.01506
8169 8520 0.01518
8169 9484 0.01917
8168 8260 0.01114
8168 8726 0.01385
8168 9223 0.00090
8165 8976 0.01716
8164 8247 0.01967
8164 8977 0.01090
8164 9686 0.01679
8163 9541 0.01904
8162 8881 0.00621
8162 9078 0.00780
8161 8601 0.00528
8161 9068 0.00736
8161 9524 0.01962
8161 9543 0.00773
8160 9233 0.01412
8160 9598 0.00926
8159 8191 0.01438
8159 8477 0.00675
8159 9123 0.01168
8158 8593 0.01917
8158 9325 0.01306
8157 8650 0.00680
8157 9501 0.01756
8156 9312 0.01932
8156 9970 0.00790
8155 9146 0.01972
8155 9157 0.01859
8154 9138 0.01485
8154 9146 0.01675
8154 9157 0.01595
8153 8295 0.01440
8152 8395 0.01658
8152 8507 0.01483
8152 8817 0.01937
8151 8345 0.01628
8149 8660 0.01512
8149 8983 0.01906
8149 9761 0.01207
8148 8540 0.00873
8148 8908 0.00767
8148 9065 0.01853
8148 9874 0.01332
8147 8492 0.01789
8147 8860 0.01829
8146 9647 0.01448
8145 8844 0.01259
8145 9125 0.00632
8145 9235 0.01486
8145 9750 0.01409
8144 8573 0.01041
8144 9209 0.01284
8144 9424 0.01700
8144 9810 0.01769
8144 9892 0.01265
8143 8647 0.01443
8143 9623 0.00972
8143 9635 0.01803
8142 8216 0.01382
8142 8459 0.01589
8141 8231 0.01494
8141 8291 0.01116
8141 8442 0.01483
8141 9292 0.00970
8141 9554 0.01576
8141 9696 0.01142
8140 8362 0.01662
8140 9676 0.01583
8139 8165 0.01902
8138 8424 0.01068
8138 8621 0.00116
8137 8491 0.00926
8137 9280 0.00944
8136 8718 0.00504
8136 9451 0.01351
8136 9554 0.01924
8135 8551 0.01815
8135 8758 0.00338
8135 9995 0.01397
8134 8204 0.00491
8134 8586 0.01455
8134 8614 0.01344
8134 9497 0.01005
8133 9337 0.01107
8133 9356 0.01943
8133 9688 0.00930
8132 8416 0.00023
8132 8661 0.00310
8131 8480 0.01569
8131 9231 0.01863
8131 9709 0.01721
8131 9829 0.01097
8130 8281 0.01751
8130 9077 0.00990
8130 9890 0.01158
8129 8133 0.01238
8129 9337 0.01714
8128 9576 0.00762
8127 8636 0.01119
8127 9202 0.01542
8125 8740 0.00749
8124 9592 0.01959
8123 8775 0.01147
8123 9510 0.01744
8122 8435 0.01705
8122 8717 0.01412
8121 9838 0.01554
8121 9972 0.00818
8120 9293 0.01738
8120 9711 0.01228
8120 9723 0.01106
8120 9764 0.01919
8119 9559 0.01634
8118 8798 0.01571
8118 8898 0.00546
8117 8317 0.01491
8117 8833 0.00935
8116 8278 0.01223
8116 9416 0.01972
8115 8129 0.00788
8114 8217 0.01933
8114 8845 0.01961
8114 9304 0.00895
8114 9634 0.01923
8114 9753 0.01795
8114 9843 0.01673
8113 8323 0.01540
8113 8484 0.01136
8112 8137 0.01758
8112 8314 0.01815
8112 8359 0.01157
8112 8795 0.00428
8112 9169 0.00925
8111 8756 0.01739
8110 9403 0.00705
8109 9780 0.01860
8108 8796 0.01848
8108 8885 0.00186
8108 9640 0.01016
8107 9238 0.00905
8107 9397 0.00580
8106 8292 0.01829
8106 9133 0.01797
8106 9883 0.00090
8106 9905 0.01544
8105 8134 0.01873
8102 9092 0.01780
8102 9469 0.01912
8102 9817 0.01812
8101 8604 0.01313
8101 8964 0.01085
8100 9452 0.01523
8100 9994 0.01714
8099 8692 0.01244
8099 8729 0.01008
8097 9340 0.01242
8097 9687 0.00821
8097 9765 0.00447
8096 8385 0.01607
8096 9743 0.00820
8096 9786 0.01146
8095 8251 0.00785
8095 8448 0.01223
8094 8736 0.00669
8094 9606 0.00592
8094 9699 0.01764
8094 9981 0.01654
8093 8703 0.00560
8093 8854 0.01422
8092 8799 0.01730
8092 9378 0.00850
8091 8206 0.01970
8091 8311 0.01455
8091 8481 0.01792
8091 8646 0.01902
8090 8629 0.01918
8090 8789 0.00852
8090 9728 0.01589
8089 8404 0.01348
8089 8690 0.01504
8088 8667 0.01528
8088 8879 0.01011
8088 9003 0.01361
8087 8648 0.01354
8087 8933 0.01862
8087 9399 0.01410
8087 9778 0.01987
8086 9562 0.01804
8086 9844 0.01886
8085 8582 0.01439
8085 8679 0.01175
8085 9747 0.01998
8084 8434 0.01897
8084 9548 0.01103
8083 8864 0.01220
8083 9241 0.01973
8081 8262 0.00865
8081 9281 0.01295
8080 8722 0.01875
8080 9406 0.01162
8080 9790 0.01942
8078 8888 0.01106
8077 9409 0.00927
8077 9419 0.01704
8076 9103 0.01348
8076 9719 0.01115
8075 8786 0.01464
8074 8183 0.01999
8074 8543 0.01840
8074 8665 0.01901
8074 9024 0.01468
8074 9274 0.01308
8074 9284 0.00107
8074 9863 0.01455
8073 8300 0.01801
8072 9114 0.00876
8071 8105 0.01047
8071 9509 0.01958
8070 8584 0.01353
8070 8605 0.01714
8069 8943 0.00621
8069 9183 0.00765
8067 8305 0.00610
8067 8562 0.01349
8067 9053 0.01574
8067 9120 0.01912
8065 8843 0.00738
8065 9872 0.01378
8064 8189 0.01269
8064 8532 0.00880
8064 8580 0.01998
8063 8327 0.01413
8063 9268 0.01320
8062 8612 0.01459
8062 9371 0.00878
8061 8373 0.01557
8061 8572 0.01371
8060 8333 0.00869
8059 9605 0.01521
8058 8202 0.01461
8058 8235 0.01437
8058 8257 0.01090
8058 9212 0.01334
8058 9959 0.01175
8057 8663 0.01725
8057 8808 0.01529
8057 8828 0.01886
8056 8443 0.01819
8056 8470 0.01902
8056 8997 0.01426
8056 9949 0.01322
8055 8327 0.00995
8055 8380 0.01331
8055 8485 0.01863
8055 8603 0.01733
8055 9682 0.01650
8054 8330 0.01694
8054 9728 0.01562
8053 9246 0.01999
8052 8728 0.01858
8052 8736 0.01613
8052 9175 0.01666
8052 9309 0.01902
8052 9858 0.00735
8051 9016 0.00986
8051 9572 0.01643
8051 9590 0.01508
8049 8791 0.01713
8049 9028 0.01763
8049 9502 0.01205
8048 9303 0.01072
8047 8155 0.00829
8047 9146 0.01432
8047 9157 0.01569
8046 8092 0.01297
8046 9378 0.00472
8046 9945 0.01744
8045 8206 0.00843
8045 8290 0.01776
8045 8432 0.00449
8045 8434 0.00933
8045 8697 0.00988
8044 8714 0.01861
8044 9333 0.00916
8044 9792 0.01979
8043 9211 0.00575
8043 9984 0.01986
8042 8253 0.01990
8042 8466 0.01501
8041 8101 0.01759
8041 8237 0.01790
8041 8464 0.01508
8041 8626 0.01292
8041 8964 0.01261
8041 9334 0.00966
8040 8058 0.01421
8040 8202 0.00601
8040 8257 0.00961
8040 9212 0.01670
8039 8285 0.00611
8039 9905 0.00573
8038 8511 0.00744
8038 9150 0.01498
8038 9628 0.00809
8038 9938 0.00332
8037 8890 0.01447
8036 9076 0.01665
8036 9692 0.01677
8035 8935 0.01539
8034 8429 0.01920
8034 8904 0.01882
8034 9717 0.01785
8033 8722 0.01667
8033 9362 0.01646
8033 9406 0.00895
8033 9790 0.00462
8032 8040 0.01413
8032 8058 0.01288
8032 8202 0.00924
8032 8235 0.01038
8032 8257 0.00459
8032 9212 0.00276
8032 9959 0.01149
8031 8126 0.01281
8031 9350 0.01407
8030 8593 0.01152
8030 9112 0.01911
8030 9730 0.00800
8029 8046 0.00866
8029 8092 0.01717
8029 9378 0.00975
8029 9945 0.00941
8028 8640 0.01499
8028 8680 0.01596
8028 8849 0.01666
8028 8932 0.01468
8028 8957 0.01475
8027 9918 0.01133
8026 8567 0.01503
8026 9845 0.01284
8025 8919 0.00750
8025 9577 0.01232
8024 8597 0.00665
8024 9878 0.01682
8023 8274 0.01402
8023 8825 0.00600
8022 8539 0.01815
8022 8677 0.01270
8022 9566 0.01144
8021 9659 0.00419
8021 9801 0.00921
8020 9661 0.01627
8020 9736 0.01968
8019 9910 0.01954
8017 8052 0.00916
8017 8094 0.01641
8017 8561 0.01887
8017 8736 0.01277
8017 9175 0.01346
8017 9858 0.01651
8016 8574 0.01968
8016 8771 0.01681
8015 8033 0.00600
8015 8722 0.01952
8015 8766 0.01895
8015 9289 0.01868
8015 9362 0.01100
8015 9406 0.01493
8015 9790 0.00928
8014 8018 0.01436
8013 8955 0.00809
8012 9038 0.01591
8012 9536 0.01699
8010 8264 0.01090
8010 9130 0.01864
8010 9194 0.01689
8010 9315 0.00895
8010 9427 0.00590
8009 8619 0.01941
8009 8948 0.01226
8009 9361 0.01982
8009 9854 0.01068
8009 9909 0.01907
8008 8579 0.01260
8007 9813 0.01170
8007 9881 0.01116
8006 8372 0.01820
8006 9737 0.01344
8005 8658 0.00712
8005 8693 0.00404
8004 8921 0.01145
8003 8591 0.01675
8003 8802 0.00394
8003 8941 0.01761
8003 8975 0.00539
8002 8125 0.01705
8002 8740 0.00984
8002 9806 0.01776
8001 8531 0.01830
8001 8866 0.00780
8000 8555 0.00673
7999 9083 0.01218
7998 8567 0.01934
7998 8816 0.00657
7997 8004 0.00272
7997 8921 0.01153
7996 9253 0.00609
7996 9506 0.00998
7995 8038 0.00610
7995 8511 0.01268
7995 9628 0.00859
7995 9938 0.00778
7994 8720 0.00513
7994 8954 0.01427
7994 9254 0.01480
7994 9832 0.01662
7993 8074 0.01913
7993 8183 0.00087
7993 9024 0.01165
7993 9274 0.01499
7993 9284 0.01931
7993 9863 0.01612
7992 8393 0.01682
7991 8501 0.01730
7991 9294 0.01148
7991 9604 0.01687
7991 9753 0.01638
7991 9847 0.01723
7990 8083 0.01145
7990 8864 0.01620
7990 9241 0.00859
7989 9347 0.00810
7989 9758 0.01226
